latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.3781,-82.3045,301.6,2.1,1.4,2023-01-24,1626,Terra,MODIS,48,6.03,285.3,13.4,D,0
29.3368,-82.5852,302.1,2,1.4,2023-01-24,1626,Terra,MODIS,47,6.03,288.7,12.7,D,0
29.06,-82.182,306.1,2.2,1.4,2023-01-24,1626,Terra,MODIS,63,6.03,274.6,27.2,D,0
28.5972,-80.8702,310.8,2.8,1.6,2023-01-24,1626,Terra,MODIS,41,6.03,275.9,47.2,D,0
28.1247,-81.0067,324.2,2.8,1.6,2023-01-24,1626,Terra,MODIS,77,6.03,289.6,95.7,D,0
30.0476,-84.9857,321.2,1.4,1.2,2023-01-24,1626,Terra,MODIS,81,6.03,285.3,30.9,D,0
29.4959,-82.5107,301.6,2,1.4,2023-01-24,1626,Terra,MODIS,48,6.03,289.1,11.6,D,0
30.3495,-84.0133,306.6,1.6,1.2,2023-01-24,1626,Terra,MODIS,64,6.03,285.3,17.2,D,0
30.3061,-84.4097,301.1,1.5,1.2,2023-01-24,1626,Terra,MODIS,44,6.03,283.8,10.4,D,0
30.001,-83.6983,305.4,1.6,1.3,2023-01-24,1626,Terra,MODIS,61,6.03,286.5,17,D,0
30.05,-84.9995,346.9,1.4,1.2,2023-01-24,1626,Terra,MODIS,95,6.03,287.5,90.6,D,0
44.4104,-104.6389,324.6,1.3,1.1,2023-01-24,1800,Terra,MODIS,83,6.03,268.8,42.1,D,0
44.4135,-104.6553,305.8,1.3,1.1,2023-01-24,1800,Terra,MODIS,56,6.03,267.2,18,D,0
44.4027,-104.6472,328.6,1.3,1.1,2023-01-24,1800,Terra,MODIS,44,6.03,268.1,46,D,0
43.0603,-120.9015,304.3,3,1.7,2023-01-24,1801,Terra,MODIS,59,6.03,272.9,50.7,D,0
44.1583,-106.8553,332.4,1.1,1.1,2023-01-24,1801,Terra,MODIS,66,6.03,267.8,41.8,D,0
44.1559,-106.8413,319.6,1.1,1.1,2023-01-24,1801,Terra,MODIS,79,6.03,267.7,25.1,D,0
43.0579,-120.8723,302.5,3,1.6,2023-01-24,1801,Terra,MODIS,50,6.03,272.4,41.4,D,0
32.8241,-113.7116,345.8,1,1,2023-01-24,1804,Terra,MODIS,94,6.03,291.3,53.2,D,0
32.6207,-115.2747,305,1.1,1,2023-01-24,1804,Terra,MODIS,57,6.03,293.1,4.9,D,0
32.8167,-113.7238,304,1,1,2023-01-24,1804,Terra,MODIS,37,6.03,288.3,5,D,0
32.8256,-113.7221,330.7,1,1,2023-01-24,1804,Terra,MODIS,87,6.03,291.4,29.3,D,0
33.5638,-116.0182,310.1,1.2,1.1,2023-01-24,1804,Terra,MODIS,70,6.03,294.2,8.8,D,0
32.956,-109.7046,307,1.2,1.1,2023-01-24,1804,Terra,MODIS,65,6.03,280.7,13.2,D,0
34.0037,-80.8526,304,2,1.4,2023-01-24,1817,Aqua,MODIS,58,6.03,287.6,18.9,D,0
34.8088,-78.6808,304.6,1.4,1.2,2023-01-24,1817,Aqua,MODIS,59,6.03,286.6,13,D,0
35.1955,-79.1068,318.9,1.5,1.2,2023-01-24,1817,Aqua,MODIS,79,6.03,285.4,32.1,D,0
35.1926,-79.1224,301,1.5,1.2,2023-01-24,1817,Aqua,MODIS,43,6.03,285.8,9.7,D,0
36.351,-76.808,300.8,1.1,1,2023-01-24,1817,Aqua,MODIS,36,6.03,285.8,7.2,D,2
33.2851,-82.3469,319.6,2.6,1.5,2023-01-24,1817,Aqua,MODIS,79,6.03,286.7,75.2,D,0
34.1833,-78.023,300,1.3,1.1,2023-01-24,1817,Aqua,MODIS,17,6.03,289.6,6.6,D,0
30.6221,-99.9677,301.8,1.1,1.1,2023-01-24,1955,Aqua,MODIS,35,6.03,282.8,6.8,D,0
34.8105,-119.4577,306.1,1.3,1.1,2023-01-24,2134,Aqua,MODIS,59,6.03,292.1,7.7,D,0
39.192,-121.5112,309.6,1.2,1.1,2023-01-24,2136,Aqua,MODIS,65,6.03,289.5,13.2,D,0
39.4105,-122.9715,310,1.1,1,2023-01-24,2136,Aqua,MODIS,60,6.03,291.1,10.9,D,0
39.5988,-121.836,309.2,1.2,1.1,2023-01-24,2136,Aqua,MODIS,68,6.03,291,10.4,D,0
38.5546,-122.5532,306.7,1.1,1,2023-01-24,2136,Aqua,MODIS,64,6.03,290.5,7.4,D,0
39.0926,-122.1442,301.6,1.1,1.1,2023-01-24,2136,Aqua,MODIS,48,6.03,288.7,5,D,0
39.1935,-121.4976,301.8,1.2,1.1,2023-01-24,2136,Aqua,MODIS,43,6.03,286.8,6.9,D,0
39.1895,-121.5037,315,1.2,1.1,2023-01-24,2136,Aqua,MODIS,75,6.03,289.2,16.4,D,0
38.908,-120.7738,303.8,1.3,1.1,2023-01-24,2136,Aqua,MODIS,57,6.03,286.1,9.9,D,0
39.0045,-122.1209,309.6,1.1,1.1,2023-01-24,2136,Aqua,MODIS,69,6.03,282.3,12.3,D,0
44.1082,-120.5576,303.8,1.5,1.2,2023-01-24,2137,Aqua,MODIS,57,6.03,276,17,D,0
19.4052,-155.2527,326.6,4.5,2,2023-01-24,2310,Aqua,MODIS,57,6.03,288.5,197.7,D,1
19.3964,-155.2951,366.2,4.6,2,2023-01-24,2310,Aqua,MODIS,94,6.03,299.8,908.1,D,1
19.4065,-155.261,345.1,4.5,2,2023-01-24,2310,Aqua,MODIS,81,6.03,290.4,453.5,D,1
19.3975,-155.3032,356.7,4.6,2,2023-01-24,2310,Aqua,MODIS,74,6.03,299.5,681.4,D,1
33.4213,-110.8629,310.6,1.1,1,2023-01-25,0504,Terra,MODIS,80,6.03,272.3,17.6,N,2
19.4091,-155.2744,331.6,1,1,2023-01-25,0818,Terra,MODIS,100,6.03,286.1,32.2,N,1
19.4078,-155.2838,317.3,1,1,2023-01-25,0818,Terra,MODIS,63,6.03,284.9,16.3,N,1
19.4167,-155.2852,315.7,1,1,2023-01-25,0818,Terra,MODIS,67,6.03,285.3,15.8,N,1
19.4067,-155.2889,356.3,4.2,1.9,2023-01-25,1258,Aqua,MODIS,100,6.03,285,644.7,N,1
19.4094,-155.2805,367.7,4.2,1.9,2023-01-25,1258,Aqua,MODIS,100,6.03,289,905.2,N,1
19.3987,-155.2498,338.9,4.3,1.9,2023-01-25,1258,Aqua,MODIS,100,6.03,285.2,365.2,N,1
19.4012,-155.2417,323.8,4.3,1.9,2023-01-25,1258,Aqua,MODIS,100,6.03,284.4,203.8,N,1
26.7055,-81.279,312.8,1.8,1.3,2023-01-25,1530,Terra,MODIS,65,6.03,297,16.1,D,0
26.7025,-81.2735,320.5,1.8,1.3,2023-01-25,1530,Terra,MODIS,76,6.03,297.1,30.1,D,0
26.7036,-81.2617,311.1,1.8,1.3,2023-01-25,1530,Terra,MODIS,61,6.03,296.6,13.4,D,0
26.629,-80.5889,307.9,1.6,1.2,2023-01-25,1530,Terra,MODIS,46,6.03,293.1,7,D,0
38.9357,-97.3023,318.1,1,1,2023-01-25,1705,Terra,MODIS,78,6.03,274.1,19.9,D,0
33.5955,-100.1816,309.3,1.1,1,2023-01-25,1706,Terra,MODIS,68,6.03,276.4,14.3,D,0
32.7173,-99.7452,303.1,1,1,2023-01-25,1707,Terra,MODIS,55,6.03,280.8,7.8,D,0
32.9346,-100.2623,331.5,1,1,2023-01-25,1707,Terra,MODIS,87,6.03,280.8,35.9,D,0
32.1279,-100.0184,316,1,1,2023-01-25,1707,Terra,MODIS,76,6.03,281,17.6,D,0
32.0307,-99.7832,310.1,1,1,2023-01-25,1707,Terra,MODIS,69,6.03,279.1,12.8,D,0
32.0292,-99.7727,311.9,1,1,2023-01-25,1707,Terra,MODIS,72,6.03,279.6,14.1,D,0
31.8168,-99.965,341.7,1,1,2023-01-25,1707,Terra,MODIS,92,6.03,283,50.4,D,0
31.8153,-99.9545,313.7,1,1,2023-01-25,1707,Terra,MODIS,74,6.03,281.4,15.3,D,0
31.5307,-101.7859,315.3,1.2,1.1,2023-01-25,1707,Terra,MODIS,76,6.03,280.8,19.8,D,0
30.9613,-98.2201,306.6,1,1,2023-01-25,1707,Terra,MODIS,64,6.03,282.6,9.4,D,0
30.9524,-98.2219,305.6,1,1,2023-01-25,1707,Terra,MODIS,62,6.03,282.3,8.9,D,0
31.0543,-100.7967,309.3,1.1,1,2023-01-25,1707,Terra,MODIS,68,6.03,281.8,12.6,D,0
30.6686,-99.2923,314.1,1,1,2023-01-25,1707,Terra,MODIS,74,6.03,282.5,15.1,D,0
30.6671,-99.2822,300.2,1,1,2023-01-25,1707,Terra,MODIS,33,6.03,281.7,6.1,D,0
32.9783,-100.9554,316.6,1.1,1,2023-01-25,1707,Terra,MODIS,77,6.03,277.8,20.9,D,0
32.7188,-99.7558,321.4,1,1,2023-01-25,1707,Terra,MODIS,81,6.03,281.4,22.2,D,0
32.9361,-100.2732,306.1,1,1,2023-01-25,1707,Terra,MODIS,63,6.03,280.5,10,D,0
30.2938,-98.2702,311.5,1,1,2023-01-25,1707,Terra,MODIS,71,6.03,283.9,12.2,D,0
29.3694,-98.8187,301.4,1,1,2023-01-25,1707,Terra,MODIS,46,6.03,287.3,4.9,D,0
29.5168,-99.3055,301.2,1,1,2023-01-25,1707,Terra,MODIS,45,6.03,285.8,4.9,D,0
29.7278,-99.8086,304.7,1,1,2023-01-25,1707,Terra,MODIS,60,6.03,283.7,8.4,D,0
29.6786,-99.2727,300.9,1,1,2023-01-25,1707,Terra,MODIS,43,6.03,285.5,5.5,D,0
29.7516,-98.9607,300.3,1,1,2023-01-25,1707,Terra,MODIS,33,6.03,283.1,5.6,D,0
29.7531,-98.9708,316.7,1,1,2023-01-25,1707,Terra,MODIS,77,6.03,284,16.9,D,0
30.5105,-100.9294,308.3,1.1,1,2023-01-25,1707,Terra,MODIS,67,6.03,282.5,11.3,D,0
30.3451,-99.4834,308.4,1,1,2023-01-25,1707,Terra,MODIS,67,6.03,282.1,10.8,D,0
30.3466,-99.4935,314.5,1,1,2023-01-25,1707,Terra,MODIS,75,6.03,282.4,15.3,D,0
30.3782,-99.3871,304.4,1,1,2023-01-25,1707,Terra,MODIS,59,6.03,282.3,8.1,D,0
30.2849,-98.272,313.5,1,1,2023-01-25,1707,Terra,MODIS,74,6.03,283,13.8,D,0
27.171,-99.4441,305.4,1,1,2023-01-25,1708,Terra,MODIS,60,6.03,292.3,5.3,D,0
27.7294,-97.5128,301.9,1.1,1.1,2023-01-25,1708,Terra,MODIS,50,6.03,288.2,5.6,D,0
27.9775,-98.1414,300.7,1.1,1,2023-01-25,1708,Terra,MODIS,40,6.03,288.3,4.7,D,0
27.9792,-98.1521,301.7,1.1,1,2023-01-25,1708,Terra,MODIS,49,6.03,288.4,5.3,D,0
28.6605,-100.4703,330.7,1,1,2023-01-25,1708,Terra,MODIS,87,6.03,290.2,29.9,D,0
28.6619,-100.4804,308,1,1,2023-01-25,1708,Terra,MODIS,66,6.03,288.9,8,D,0
28.1562,-96.9056,300.2,1.2,1.1,2023-01-25,1708,Terra,MODIS,0,6.03,286.6,5,D,0
28.1658,-96.9036,302.4,1.2,1.1,2023-01-25,1708,Terra,MODIS,36,6.03,287.3,6.8,D,0
29.0873,-99.723,312.1,1,1,2023-01-25,1708,Terra,MODIS,72,6.03,289.7,10.7,D,0
26.8582,-97.5821,343.1,1.2,1.1,2023-01-25,1708,Terra,MODIS,93,6.03,294.3,58.2,D,0
27.9469,-99.9354,300.3,1,1,2023-01-25,1708,Terra,MODIS,34,6.03,288.7,3.4,D,0
26.0878,-97.6449,306.1,1.2,1.1,2023-01-25,1708,Terra,MODIS,57,6.03,295,5.4,D,0
26.2526,-98.3565,305,1.1,1,2023-01-25,1708,Terra,MODIS,52,6.03,294.3,3.9,D,0
26.3253,-98.6371,316.3,1.1,1,2023-01-25,1708,Terra,MODIS,74,6.03,293.9,13.5,D,0
26.327,-98.6476,327.7,1.1,1,2023-01-25,1708,Terra,MODIS,84,6.03,295.3,26.4,D,0
26.3603,-98.2737,342.8,1.1,1,2023-01-25,1708,Terra,MODIS,93,6.03,294.6,52.9,D,0
26.362,-98.2845,313.8,1.1,1,2023-01-25,1708,Terra,MODIS,71,6.03,293.9,11.2,D,0
26.4266,-98.1092,308.4,1.1,1.1,2023-01-25,1708,Terra,MODIS,62,6.03,295.9,6.4,D,0
26.4284,-98.1201,314.5,1.1,1.1,2023-01-25,1708,Terra,MODIS,72,6.03,295.4,11.6,D,0
26.7182,-97.74,319.9,1.2,1.1,2023-01-25,1708,Terra,MODIS,79,6.03,293.5,17.9,D,0
26.72,-97.7512,312.2,1.2,1.1,2023-01-25,1708,Terra,MODIS,57,6.03,294.3,9.7,D,0
26.7257,-97.7268,317.3,1.2,1.1,2023-01-25,1708,Terra,MODIS,70,6.03,294.1,14.6,D,0
26.8487,-97.584,324.6,1.2,1.1,2023-01-25,1708,Terra,MODIS,83,6.03,292.1,26.6,D,0
26.8563,-97.5706,330,1.2,1.1,2023-01-25,1708,Terra,MODIS,65,6.03,292.9,32.4,D,0
44.6194,-120.7315,328.3,1,1,2023-01-25,1842,Terra,MODIS,86,6.03,278.5,31.1,D,0
40.1492,-123.4538,304,1.1,1,2023-01-25,1843,Terra,MODIS,58,6.03,285.2,7.9,D,0
37.8366,-120.1255,300,1.1,1,2023-01-25,1844,Terra,MODIS,22,6.03,282.7,6.3,D,0
35.3967,-120.045,310,1.1,1.1,2023-01-25,1844,Terra,MODIS,45,6.03,288.6,10.6,D,0
35.3987,-120.0571,318.8,1.1,1.1,2023-01-25,1844,Terra,MODIS,69,6.03,288.3,20.6,D,0
36.1785,-120.099,311.2,1.1,1,2023-01-25,1844,Terra,MODIS,69,6.03,287.3,10.9,D,2
38.5094,-122.4954,300.2,1,1,2023-01-25,1844,Terra,MODIS,32,6.03,289.6,3.8,D,0
38.5526,-122.544,305.3,1,1,2023-01-25,1844,Terra,MODIS,61,6.03,288,7.3,D,0
38.5542,-122.5553,322.4,1,1,2023-01-25,1844,Terra,MODIS,82,6.03,288,21.4,D,0
34.8148,-119.4465,306.2,1.2,1.1,2023-01-25,1845,Terra,MODIS,63,6.03,288.1,9.4,D,0
34.787,-120.2874,301.4,1.1,1.1,2023-01-25,1845,Terra,MODIS,47,6.03,288.5,5.5,D,0
32.6001,-115.0734,305.2,2.5,1.5,2023-01-25,1845,Terra,MODIS,54,6.03,292,16.4,D,0
34.817,-119.4593,313,1.2,1.1,2023-01-25,1845,Terra,MODIS,73,6.03,288.8,15.8,D,0
26.3101,-80.8879,324.1,1.1,1,2023-01-25,1857,Aqua,MODIS,79,6.03,298.3,18.1,D,0
26.3115,-80.8774,311.2,1.1,1,2023-01-25,1857,Aqua,MODIS,56,6.03,298.2,5.5,D,0
26.7402,-81.727,322.3,1,1,2023-01-25,1857,Aqua,MODIS,76,6.03,300.7,14.5,D,0
26.0327,-81.0465,321.8,1,1,2023-01-25,1857,Aqua,MODIS,77,6.03,299.7,15.4,D,0
26.5425,-80.8744,343.5,1.1,1,2023-01-25,1857,Aqua,MODIS,92,6.03,301.2,45.7,D,0
26.5439,-80.8638,358.4,1.1,1,2023-01-25,1857,Aqua,MODIS,99,6.03,300.4,82,D,0
26.5333,-80.8728,319.5,1.1,1,2023-01-25,1857,Aqua,MODIS,61,6.03,299.7,11.4,D,0
28.5895,-81.7149,313.7,1,1,2023-01-25,1858,Aqua,MODIS,65,6.03,301.2,6,D,0
30.2459,-91.1893,306.5,2.3,1.5,2023-01-25,1859,Aqua,MODIS,64,6.03,285,27.8,D,0
26.3644,-98.301,310.1,3,1.6,2023-01-25,2036,Aqua,MODIS,49,6.03,298.8,23.4,D,0
28.7998,-95.7672,308,4.8,2,2023-01-25,2036,Aqua,MODIS,0,6.03,286.6,85.2,D,0
27.24,-97.879,306.6,3.3,1.7,2023-01-25,2036,Aqua,MODIS,42,6.03,295.8,22.2,D,0
27.2426,-97.8458,308.5,3.3,1.7,2023-01-25,2036,Aqua,MODIS,55,6.03,295.5,30,D,0
26.8625,-97.5757,314.7,3.4,1.7,2023-01-25,2036,Aqua,MODIS,34,6.03,296,54.8,D,0
26.8469,-97.5743,314.2,3.4,1.7,2023-01-25,2036,Aqua,MODIS,0,6.03,296.1,53.7,D,0
26.7225,-97.7665,311.5,3.3,1.7,2023-01-25,2036,Aqua,MODIS,33,6.03,297.8,31.1,D,0
26.7249,-97.7332,314.1,3.3,1.7,2023-01-25,2036,Aqua,MODIS,56,6.03,297.5,45.4,D,0
26.7251,-97.7586,316.4,3.3,1.7,2023-01-25,2036,Aqua,MODIS,70,6.03,297.9,59.1,D,0
26.7278,-97.7254,310.4,3.3,1.7,2023-01-25,2036,Aqua,MODIS,56,6.03,297.4,34.9,D,0
26.3532,-98.2776,313.8,3,1.7,2023-01-25,2036,Aqua,MODIS,64,6.03,298.7,39.5,D,0
26.367,-98.271,308.2,3,1.7,2023-01-25,2036,Aqua,MODIS,28,6.03,297.7,17.9,D,0
31.8048,-99.9529,304.9,2.7,1.6,2023-01-25,2037,Aqua,MODIS,60,6.03,284.3,30.7,D,0
28.6566,-100.4847,304.9,2.2,1.5,2023-01-25,2037,Aqua,MODIS,57,6.03,294.1,12.3,D,0
31.8103,-99.9612,309.6,2.7,1.6,2023-01-25,2037,Aqua,MODIS,69,6.03,284.8,43.2,D,0
31.8025,-99.981,308.4,2.7,1.6,2023-01-25,2037,Aqua,MODIS,67,6.03,284.8,39.6,D,0
32.8952,-100.2921,304.8,2.6,1.6,2023-01-25,2038,Aqua,MODIS,60,6.03,284.4,27.2,D,0
32.8974,-100.264,305.5,2.6,1.6,2023-01-25,2038,Aqua,MODIS,62,6.03,284.8,29.3,D,0
31.8893,-105.1625,302.6,1.3,1.1,2023-01-25,2038,Aqua,MODIS,53,6.03,287.8,6.7,D,0
31.4039,-108.1281,309.4,1,1,2023-01-25,2038,Aqua,MODIS,58,6.03,294.5,5.9,D,0
31.4128,-108.1298,308.6,1,1,2023-01-25,2038,Aqua,MODIS,59,6.03,293.1,5.6,D,0
33.4127,-110.861,311.1,1.1,1,2023-01-25,2038,Aqua,MODIS,71,6.03,289.5,11.1,D,2
33.5955,-100.1848,304,2.7,1.6,2023-01-25,2038,Aqua,MODIS,58,6.03,281.7,34.8,D,0
32.3152,-109.4697,309.8,1,1,2023-01-25,2038,Aqua,MODIS,69,6.03,292.1,7,D,0
34.8161,-119.468,302.2,3,1.7,2023-01-25,2039,Aqua,MODIS,51,6.03,290.6,24.4,D,0
39.803,-121.4702,311.5,2.9,1.6,2023-01-25,2040,Aqua,MODIS,67,6.03,285.6,60.8,D,0
39.7947,-121.5043,305.2,2.9,1.6,2023-01-25,2040,Aqua,MODIS,53,6.03,287.4,38.4,D,0
28.7915,-95.7335,309.5,1.1,1.1,2023-01-26,0406,Terra,MODIS,77,6.03,277.3,16.1,N,0
37.9232,-97.5073,312.8,1.1,1,2023-01-26,0408,Terra,MODIS,86,6.03,269,19.4,N,0
35.7355,-81.1585,302,1.1,1.1,2023-01-26,1608,Terra,MODIS,50,6.03,281.5,8.5,D,0
34.9699,-79.6066,304.6,1.3,1.1,2023-01-26,1608,Terra,MODIS,59,6.03,284.1,12.6,D,2
30.8126,-86.9491,362.4,1.1,1,2023-01-26,1610,Terra,MODIS,100,6.03,287.5,107,D,0
30.8061,-86.9562,352.5,1.1,1,2023-01-26,1610,Terra,MODIS,97,6.03,287.6,78.6,D,0
30.8141,-86.9602,340.3,1.1,1,2023-01-26,1610,Terra,MODIS,92,6.03,285.8,51.6,D,0
30.9151,-85.0749,300.6,1,1,2023-01-26,1610,Terra,MODIS,37,6.03,283.3,5.4,D,0
30.4521,-81.7185,318.3,1.2,1.1,2023-01-26,1610,Terra,MODIS,78,6.03,286.7,23.8,D,0
28.6423,-81.8127,314.9,1.3,1.1,2023-01-26,1610,Terra,MODIS,72,6.03,290.8,16.9,D,0
28.6436,-81.8193,317.2,1.3,1.1,2023-01-26,1610,Terra,MODIS,67,6.03,290.9,19.9,D,0
28.7617,-82.0306,327.5,1.3,1.1,2023-01-26,1610,Terra,MODIS,80,6.03,289.4,35.8,D,0
29.0755,-82.3005,300,1.2,1.1,2023-01-26,1610,Terra,MODIS,17,6.03,287.1,4.7,D,0
29.1795,-82.309,316.8,1.2,1.1,2023-01-26,1610,Terra,MODIS,77,6.03,288,20.2,D,0
29.3741,-82.3041,304.3,1.2,1.1,2023-01-26,1610,Terra,MODIS,59,6.03,287.4,9.1,D,0
29.431,-82.3846,306,1.2,1.1,2023-01-26,1610,Terra,MODIS,62,6.03,287.8,10.5,D,0
29.6943,-82.9117,305.9,1.1,1.1,2023-01-26,1610,Terra,MODIS,62,6.03,287.5,8.5,D,0
30.6349,-86.9239,301.4,1.1,1,2023-01-26,1610,Terra,MODIS,47,6.03,284,6.6,D,0
30.1183,-83.2983,301,1.1,1,2023-01-26,1610,Terra,MODIS,43,6.03,285.4,5.5,D,0
29.7898,-81.2906,300.3,1.3,1.1,2023-01-26,1610,Terra,MODIS,0,6.03,287.1,6.3,D,0
30.7969,-86.9578,306.8,1.1,1,2023-01-26,1610,Terra,MODIS,64,6.03,283.9,11,D,0
30.8046,-86.9451,328.1,1.1,1,2023-01-26,1610,Terra,MODIS,85,6.03,283,31.7,D,0
34.491,-101.0399,309.7,2.2,1.4,2023-01-26,1747,Terra,MODIS,69,6.03,276.2,41.4,D,0
32.7805,-98.7501,306.3,3.4,1.7,2023-01-26,1747,Terra,MODIS,63,6.03,283.3,54.5,D,0
31.8519,-101.7897,306.4,2.2,1.4,2023-01-26,1748,Terra,MODIS,63,6.03,283.2,26.7,D,0
31.9056,-97.6538,317.5,4.2,1.9,2023-01-26,1748,Terra,MODIS,78,6.03,283.9,134.6,D,0
31.8895,-97.6599,315,4.2,1.9,2023-01-26,1748,Terra,MODIS,75,6.03,283.1,116,D,0
31.901,-97.6607,331.8,4.2,1.9,2023-01-26,1748,Terra,MODIS,88,6.03,283.9,267.3,D,0
32.302,-99.8678,302.2,2.9,1.6,2023-01-26,1748,Terra,MODIS,51,6.03,281.5,32,D,0
31.7978,-97.7404,300.4,4.2,1.9,2023-01-26,1748,Terra,MODIS,37,6.03,281.8,44,D,0
32.3139,-99.8705,303.5,2.9,1.6,2023-01-26,1748,Terra,MODIS,56,6.03,281.5,35.2,D,0
31.6883,-99.1043,301.3,3.4,1.7,2023-01-26,1748,Terra,MODIS,46,6.03,284,34.3,D,0
31.6917,-99.1087,302,3.4,1.7,2023-01-26,1748,Terra,MODIS,50,6.03,284,36.5,D,0
31.8051,-99.9602,311.9,3,1.6,2023-01-26,1748,Terra,MODIS,72,6.03,284.6,61,D,0
33.4209,-110.8581,308.3,1.1,1,2023-01-26,1748,Terra,MODIS,67,6.03,283.9,10.4,D,2
31.8036,-99.9674,310.3,3,1.6,2023-01-26,1748,Terra,MODIS,70,6.03,284.7,52.5,D,0
31.525,-100.3196,303.4,2.9,1.6,2023-01-26,1748,Terra,MODIS,56,6.03,285.4,29,D,0
28.6607,-100.4755,303.7,3.3,1.7,2023-01-26,1749,Terra,MODIS,57,6.03,289.6,26.9,D,0
38.9979,-122.1121,311.6,2.8,1.6,2023-01-26,1924,Terra,MODIS,71,6.03,287.9,48.5,D,0
39.0114,-122.1065,301.9,2.8,1.6,2023-01-26,1924,Terra,MODIS,36,6.03,288.2,19,D,0
39.0973,-122.1313,303.4,2.8,1.6,2023-01-26,1924,Terra,MODIS,56,6.03,289.5,22.9,D,0
29.8662,-91.0058,307.1,1.2,1.1,2023-01-26,1941,Aqua,MODIS,65,6.03,289.9,9.1,D,0
30.8347,-86.9719,307.4,2.2,1.4,2023-01-26,1941,Aqua,MODIS,65,6.03,287.1,28.9,D,0
30.8368,-86.9489,314.1,2.2,1.4,2023-01-26,1941,Aqua,MODIS,74,6.03,286.4,44.8,D,0
29.8429,-94.9037,301.6,1,1,2023-01-26,1941,Aqua,MODIS,45,6.03,289.6,4.4,D,2
29.8876,-93.9684,313,1,1,2023-01-26,1941,Aqua,MODIS,73,6.03,289.7,11.3,D,2
29.7883,-94.4002,305.6,1,1,2023-01-26,1941,Aqua,MODIS,62,6.03,289.4,6.3,D,0
29.7898,-94.39,302.5,1,1,2023-01-26,1941,Aqua,MODIS,51,6.03,289.6,4.3,D,0
29.7794,-94.3985,301.3,1,1,2023-01-26,1941,Aqua,MODIS,24,6.03,289.1,3.6,D,0
29.8328,-93.9684,300.6,1,1,2023-01-26,1941,Aqua,MODIS,0,6.03,289.2,4.2,D,2
29.896,-93.3912,328.4,1,1,2023-01-26,1941,Aqua,MODIS,65,6.03,288.7,27.7,D,0
29.8975,-93.3809,320.5,1,1,2023-01-26,1941,Aqua,MODIS,61,6.03,287.5,19.4,D,0
29.8989,-93.3706,301.5,1,1,2023-01-26,1941,Aqua,MODIS,0,6.03,286.8,5.2,D,0
30.0912,-91.8402,302.9,1.1,1.1,2023-01-26,1941,Aqua,MODIS,52,6.03,289.5,5,D,0
29.9809,-91.8672,305.6,1.1,1,2023-01-26,1941,Aqua,MODIS,62,6.03,289.7,7,D,0
29.0798,-97.6626,304.8,1.3,1.1,2023-01-26,1941,Aqua,MODIS,60,6.03,290,8.5,D,0
29.9283,-92.0534,301,1.1,1,2023-01-26,1941,Aqua,MODIS,44,6.03,288.5,4.5,D,0
29.5808,-94.4943,335.1,1,1,2023-01-26,1941,Aqua,MODIS,88,6.03,288.3,35,D,0
29.5823,-94.4841,324.1,1,1,2023-01-26,1941,Aqua,MODIS,48,6.03,287.9,20.5,D,0
29.5838,-94.4739,325.2,1,1,2023-01-26,1941,Aqua,MODIS,34,6.03,287.8,21.1,D,0
29.5853,-94.4637,340.7,1,1,2023-01-26,1941,Aqua,MODIS,56,6.03,288.6,41.3,D,0
29.5868,-94.4535,327.3,1,1,2023-01-26,1941,Aqua,MODIS,54,6.03,288.3,24,D,0
29.5736,-94.4193,311.2,1,1,2023-01-26,1941,Aqua,MODIS,67,6.03,287.2,11,D,0
29.892,-92.1152,300.9,1.1,1,2023-01-26,1941,Aqua,MODIS,43,6.03,288.3,5.2,D,0
29.8934,-92.1042,311.6,1.1,1,2023-01-26,1941,Aqua,MODIS,72,6.03,289,12.7,D,0
29.8898,-92.0581,307.6,1.1,1,2023-01-26,1941,Aqua,MODIS,66,6.03,288.6,9,D,0
29.8912,-92.047,304.5,1.1,1,2023-01-26,1941,Aqua,MODIS,59,6.03,288.2,6.8,D,0
30.0295,-90.4942,319.7,1.3,1.1,2023-01-26,1941,Aqua,MODIS,60,6.03,290.3,24.3,D,0
29.8433,-91.6281,301.9,1.1,1.1,2023-01-26,1941,Aqua,MODIS,37,6.03,288.9,4.8,D,0
29.8243,-90.9305,301.7,1.2,1.1,2023-01-26,1941,Aqua,MODIS,48,6.03,290.4,5,D,0
28.9733,-96.7158,339.6,1.2,1.1,2023-01-26,1941,Aqua,MODIS,92,6.03,287.9,53,D,0
28.9753,-96.704,333.2,1.2,1.1,2023-01-26,1941,Aqua,MODIS,88,6.03,286.6,40.5,D,0
28.9637,-96.7138,300.4,1.2,1.1,2023-01-26,1941,Aqua,MODIS,28,6.03,285.5,3.3,D,0
29.8055,-90.8386,306.5,1.2,1.1,2023-01-26,1941,Aqua,MODIS,64,6.03,291.1,7.9,D,0
29.839,-90.5585,319.2,1.3,1.1,2023-01-26,1941,Aqua,MODIS,75,6.03,288.4,22.8,D,0
29.829,-90.557,336.7,1.3,1.1,2023-01-26,1941,Aqua,MODIS,90,6.03,289,52.3,D,0
29.8205,-90.5424,310.1,1.3,1.1,2023-01-26,1941,Aqua,MODIS,24,6.03,286.7,12.2,D,0
29.6573,-90.8788,300.6,1.2,1.1,2023-01-26,1941,Aqua,MODIS,36,6.03,289.4,5.4,D,0
